class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,f,s,u,f,y,n,c,n,k,t,b,s,s,g,w,u,y,b,z,w,a,p
p,b,s,n,t,n,f,c,b,b,e,?,k,y,w,e,p,w,o,e,w,a,m
p,f,s,n,t,y,a,w,b,w,e,?,f,f,w,w,p,w,o,e,w,v,l
p,x,g,e,f,y,d,d,n,u,e,u,y,y,p,p,p,o,o,l,o,v,p
p,k,s,e,t,l,f,c,b,b,e,?,k,s,b,b,p,w,o,c,w,v,l
p,x,y,n,f,c,f,c,b,u,t,u,y,k,w,w,p,w,o,p,w,v,m
p,x,f,n,t,f,f,c,b,b,e,?,s,k,b,b,p,n,o,c,n,v,p
p,c,g,e,t,f,f,c,n,p,t,c,s,y,b,b,p,w,o,e,n,v,l
p,x,s,e,t,p,f,c,b,w,e,z,y,k,w,w,p,o,o,e,w,v,g
p,f,y,w,f,a,f,c,n,k,t,b,k,k,n,n,p,w,o,e,w,a,d
p,x,s,n,f,y,f,c,n,w,t,?,s,s,b,w,u,w,o,s,w,v,d
p,f,s,e,f,s,d,c,n,h,e,?,y,y,w,p,p,o,b,e,w,v,g
p,s,g,n,t,c,f,d,b,y,e,r,y,y,c,c,p,o,t,e,b,v,u
p,x,y,e,f,y,f,c,n,p,t,?,k,k,p,w,p,w,o,n,w,c,p
p,b,y,n,f,y,f,c,n,k,t,b,k,s,n,n,p,w,o,e,w,a,d
p,s,s,n,f,s,n,d,n,b,t,r,s,s,y,p,p,w,o,s,y,y,d
p,s,y,e,f,f,f,d,n,y,t,r,s,s,p,p,p,w,o,s,o,v,l
p,x,s,r,f,f,n,d,n,b,t,?,k,s,y,w,u,y,o,e,y,v,w
p,f,g,n,t,s,d,d,n,b,e,r,y,y,p,b,p,o,o,l,n,v,u
p,b,s,r,f,y,f,c,n,o,t,b,s,s,w,g,p,y,o,s,h,v,g
p,b,y,u,t,f,a,c,n,b,e,?,f,f,p,w,p,w,b,c,w,v,w
e,f,f,p,t,n,f,c,b,e,e,e,y,y,w,w,p,w,b,p,u,n,g
p,x,y,p,f,n,f,c,n,b,t,e,s,k,p,e,u,w,b,e,w,v,d
p,b,g,n,f,y,d,c,n,b,e,?,s,y,g,p,p,o,o,e,h,v,l
p,x,s,c,f,s,n,c,n,b,t,u,s,k,w,w,p,y,t,s,y,v,l
p,x,y,u,f,s,f,d,n,b,t,?,s,s,c,c,p,y,t,s,b,v,p
p,k,g,w,f,p,d,w,b,b,t,z,k,y,w,p,p,w,o,l,w,v,l
p,f,s,g,f,s,n,d,n,b,t,r,k,s,p,p,u,y,t,e,w,v,l
p,k,s,r,t,l,a,c,b,b,e,?,s,k,b,w,p,n,o,e,w,v,d
p,c,y,e,f,s,f,d,n,b,t,?,k,s,w,y,u,w,t,p,y,n,p
p,k,g,w,t,s,d,w,n,g,t,?,y,s,b,w,p,o,o,e,w,v,d
p,f,y,e,f,s,f,w,n,b,t,z,k,k,p,o,p,w,o,n,r,v,p
p,x,s,n,f,s,f,c,n,o,t,b,s,k,g,w,p,w,o,p,w,a,l
p,x,f,e,f,f,a,d,b,b,e,?,f,k,y,p,p,w,t,e,y,v,p
p,f,s,b,t,y,a,c,n,h,t,e,k,f,g,g,p,w,b,e,w,s,p
p,x,s,n,t,y,f,d,b,b,e,r,k,y,p,p,p,o,o,e,o,y,d
p,f,s,c,f,m,d,d,b,u,t,u,y,s,p,p,p,w,t,f,o,n,p
e,s,s,y,f,n,n,c,n,r,e,?,s,s,o,o,p,o,o,z,y,y,m
p,k,f,n,t,y,f,c,b,b,t,?,k,f,w,p,p,n,o,e,r,v,w
p,c,s,g,f,f,d,c,b,b,e,?,s,y,p,o,p,o,o,l,r,c,l
p,x,y,e,f,c,f,d,n,b,t,?,s,s,w,c,u,y,t,z,w,n,w
e,x,y,c,t,p,a,w,b,w,e,b,y,s,w,w,p,w,t,f,w,y,l
e,c,y,b,f,f,f,w,b,n,t,?,k,k,o,o,p,n,o,p,r,c,d
e,k,g,c,t,l,d,w,b,g,e,?,y,y,w,b,p,o,o,p,w,v,w
e,x,f,g,f,y,a,w,b,g,e,e,f,f,g,w,p,w,t,p,h,s,g
p,x,s,n,f,y,n,c,n,o,t,b,s,s,w,p,u,y,o,s,w,v,g
p,c,y,b,f,l,f,c,n,b,t,?,k,s,b,b,u,w,o,p,w,v,w
e,x,g,b,t,n,a,w,b,p,e,c,s,y,w,w,p,o,o,f,w,c,l
p,x,g,n,t,s,d,d,n,b,t,u,k,y,w,w,p,w,t,e,w,v,w
p,b,f,y,f,n,a,w,n,y,e,r,f,f,y,y,p,y,o,c,w,y,u
p,s,s,e,f,c,f,c,n,b,t,?,k,s,w,w,u,w,t,z,b,v,d
e,b,f,g,t,c,a,w,b,r,e,r,f,f,c,w,p,n,t,c,w,y,m
p,c,s,e,f,l,n,w,n,b,t,c,s,k,w,p,p,y,o,e,w,c,u
p,f,s,e,f,y,f,c,b,e,t,e,y,y,g,p,p,o,b,l,b,v,d
p,x,y,w,f,s,f,d,n,b,t,u,k,k,y,y,p,w,o,p,y,n,d
p,c,g,g,t,y,d,c,b,b,t,?,y,s,p,w,p,w,o,l,w,v,p
p,f,s,p,t,s,f,c,b,r,e,?,f,f,y,y,p,w,o,e,w,v,l
e,s,s,b,f,c,n,d,b,r,e,r,s,s,c,w,p,w,t,p,b,s,g
p,k,g,w,t,s,d,w,b,g,e,?,y,s,w,w,p,o,o,f,w,v,p
p,k,s,e,t,p,f,w,b,b,t,?,y,s,p,p,p,w,o,l,w,c,l
p,s,f,b,t,f,f,d,b,b,e,r,k,f,p,p,p,n,t,e,o,v,u
e,b,f,g,t,n,a,w,b,k,e,b,f,f,w,e,p,n,t,e,w,a,g
p,f,g,n,f,p,d,c,b,b,e,c,k,y,w,w,p,o,o,l,w,v,d
p,c,s,n,f,f,a,c,n,b,t,c,f,s,w,p,p,w,o,e,r,v,g
e,f,y,y,f,a,a,c,b,o,e,e,s,s,o,n,p,w,b,p,n,s,l
e,b,s,p,f,n,n,w,n,w,t,z,s,s,b,b,u,w,t,z,w,v,g
p,x,s,n,f,y,n,c,n,b,t,u,s,k,w,p,u,y,t,e,o,n,w
p,b,g,n,f,a,f,c,b,b,e,b,y,y,n,n,p,w,o,e,k,v,l
p,f,s,n,f,m,f,c,n,b,t,u,s,s,w,p,u,w,t,z,w,v,l
e,b,s,y,f,c,f,w,b,w,e,?,s,k,c,w,p,w,t,p,b,n,l
p,f,s,b,f,y,f,c,n,b,t,?,k,s,p,w,u,y,b,e,w,s,u
p,f,g,g,f,l,d,c,n,b,e,?,k,y,p,b,p,o,o,e,n,c,w
p,f,s,e,f,n,n,c,n,h,t,?,s,s,w,e,p,y,b,e,u,s,g
p,k,g,n,t,f,f,w,b,g,t,z,s,s,w,w,p,w,o,e,w,v,d
e,x,f,w,t,m,f,w,b,p,e,u,s,f,p,p,p,w,t,e,o,n,g
e,c,s,y,f,f,f,w,n,n,e,?,k,s,o,o,p,w,o,n,r,c,l
p,k,s,e,f,l,f,c,n,b,e,z,y,k,w,w,p,o,o,f,n,v,u
p,f,s,n,f,a,f,c,n,o,t,b,s,s,w,w,u,w,o,z,k,a,l
e,s,y,n,t,n,n,d,b,y,t,r,s,s,w,w,p,y,t,p,w,v,w
p,k,s,y,f,n,n,c,n,b,t,e,s,s,e,e,p,y,b,z,u,s,d
p,k,s,u,t,a,f,c,b,b,e,b,f,f,w,p,p,n,o,e,k,v,l
p,b,s,r,f,n,f,c,n,b,t,b,s,s,e,p,p,y,o,e,u,a,l
p,f,y,p,f,y,n,c,n,w,e,c,s,s,g,c,p,y,b,s,h,c,m
p,s,f,e,f,f,a,d,b,r,e,?,s,k,w,c,p,n,t,e,w,y,d
p,k,y,e,f,s,f,d,n,r,t,r,k,k,y,y,p,w,o,e,w,y,p
p,x,f,n,f,f,f,w,b,n,t,?,s,f,o,o,p,n,o,e,w,c,m
p,c,s,g,f,l,n,w,n,p,t,?,k,s,b,w,p,y,o,e,n,v,p
p,k,y,n,f,n,f,c,n,o,t,b,s,k,w,e,u,w,b,n,u,a,l
p,x,s,w,f,f,n,c,n,u,t,?,s,s,c,c,p,y,t,z,w,v,p
e,x,f,r,f,l,f,w,n,w,t,z,s,k,b,b,u,w,o,n,n,v,g
p,k,f,n,f,p,f,c,n,b,e,?,k,f,w,w,p,n,o,e,w,c,d
p,f,s,w,f,p,n,c,n,b,t,?,s,s,p,w,u,w,o,z,w,v,l
p,k,f,e,f,y,a,w,n,b,e,c,f,f,b,p,p,n,o,e,n,v,p
p,b,s,e,f,s,f,c,n,o,t,b,f,k,e,e,p,n,o,e,w,v,l
p,x,y,c,f,s,f,d,n,u,t,u,k,k,y,y,u,w,o,n,y,n,l
e,f,s,g,f,n,n,w,n,e,t,e,s,s,w,g,p,y,b,s,w,s,g
p,k,y,n,f,f,f,c,n,b,t,?,k,k,e,e,p,w,o,e,w,s,p
p,k,g,n,f,s,d,w,b,b,t,z,y,y,p,b,p,o,o,f,n,v,l
p,k,f,e,f,s,f,c,n,b,t,?,f,k,w,o,p,w,o,e,w,c,l
p,k,s,e,f,s,f,c,b,o,e,?,s,f,n,n,p,w,b,e,k,a,d
p,x,s,u,f,y,n,c,n,b,t,b,s,s,g,p,p,y,o,e,h,a,w
p,x,y,e,f,n,f,c,n,b,t,e,s,k,e,e,u,w,b,n,r,v,u
p,f,f,y,t,y,a,d,b,y,e,?,f,f,y,y,p,n,t,e,w,y,l
p,b,f,w,t,y,a,c,b,k,t,b,s,f,g,g,p,n,b,e,h,v,d
e,x,f,n,t,n,f,d,b,b,e,u,y,f,p,p,p,w,t,e,o,n,m
p,f,s,n,f,a,f,c,n,h,t,e,s,s,n,n,u,w,b,e,k,v,w
p,s,s,e,f,f,n,d,n,b,t,?,k,k,p,p,u,w,o,e,o,y,d
e,x,s,u,f,m,n,c,b,w,e,b,y,y,p,n,u,w,t,z,o,n,d
p,b,y,c,f,a,f,c,n,b,t,b,k,k,w,p,p,w,o,e,k,a,d
p,f,s,g,f,a,f,c,n,b,t,?,k,k,n,w,p,w,b,e,k,v,u
p,f,f,n,t,f,a,w,n,b,e,c,f,f,o,w,p,w,o,e,w,c,l
p,f,g,y,f,s,f,c,n,h,t,e,s,s,p,g,p,w,b,l,h,v,p
e,k,f,b,f,n,n,w,b,w,t,?,s,s,w,w,p,w,b,s,w,s,d
p,f,y,w,t,f,f,c,n,o,e,?,y,y,e,w,p,o,o,l,w,a,w
p,b,g,e,t,y,f,c,n,b,t,?,s,k,p,g,p,w,b,e,h,a,l
p,x,s,n,t,m,f,d,b,b,t,?,k,s,p,w,p,n,o,e,o,v,g
p,b,s,n,f,n,n,c,n,b,t,b,s,s,w,e,p,w,b,e,w,a,p
p,s,s,n,t,y,f,c,b,r,t,r,k,k,w,y,p,n,t,c,w,y,d
p,x,s,e,f,c,f,d,n,b,t,u,k,s,w,c,u,w,t,e,b,v,p
p,k,g,e,f,m,f,d,n,r,e,r,k,y,p,w,p,w,t,e,o,v,w
p,k,y,e,f,p,f,c,n,b,t,z,k,k,w,w,u,w,o,e,w,v,d
e,b,s,n,f,a,f,c,b,k,t,b,s,s,n,n,u,w,b,p,k,y,g
p,k,s,g,f,y,f,w,n,b,t,?,k,s,p,b,p,y,o,e,w,c,m
p,x,s,r,f,l,n,w,n,w,t,z,s,s,b,w,p,y,o,s,n,v,p
p,x,s,e,f,f,n,c,n,h,t,?,k,k,o,o,u,y,o,e,w,v,m
p,f,s,g,f,s,f,c,n,h,e,e,s,y,g,g,p,o,o,e,w,s,l
e,b,y,n,f,n,f,c,n,n,e,b,s,s,o,n,p,n,b,p,n,c,p
e,k,s,g,t,n,a,c,b,o,e,b,f,f,n,n,p,w,t,e,k,a,m
p,c,y,e,f,m,f,w,b,y,t,c,k,k,o,o,u,w,o,n,r,c,u
p,f,f,e,t,y,a,c,b,h,e,e,k,f,w,p,p,n,b,e,w,v,l
p,c,y,e,f,y,f,c,n,b,t,?,k,k,o,o,p,w,o,p,r,v,d
e,c,s,n,f,p,a,w,n,y,e,?,s,s,o,o,u,y,o,z,o,c,l
p,k,f,e,f,p,a,w,n,w,t,?,k,s,p,w,p,w,o,e,w,v,d
p,x,y,e,f,c,f,d,n,u,t,u,k,k,c,p,p,w,o,n,w,v,l
e,k,s,g,f,c,n,w,b,r,e,?,k,s,c,c,p,y,t,p,b,y,g
e,c,s,g,f,p,f,w,n,w,t,c,s,k,w,w,u,y,t,p,w,s,l
e,k,f,b,f,s,a,d,b,y,e,?,f,s,y,o,p,n,t,p,u,s,l
p,k,g,w,t,y,d,c,b,b,t,?,s,s,w,w,p,o,b,e,h,v,d
p,k,g,b,f,s,f,c,n,b,t,?,y,s,w,p,p,o,b,l,w,v,m
p,c,f,p,f,s,f,w,n,b,e,?,k,s,w,w,p,w,o,e,w,v,m
e,f,g,e,t,a,f,c,b,w,e,e,k,k,n,w,p,w,t,p,w,s,g
e,k,s,w,f,n,f,w,n,g,t,z,k,s,w,b,p,w,t,p,n,v,l
e,k,g,g,f,f,d,w,b,p,e,c,k,y,o,w,p,o,o,l,r,s,g
p,f,s,p,f,f,n,c,n,b,t,?,k,s,g,w,u,w,b,e,w,s,u
p,c,f,e,f,f,f,w,n,b,e,c,f,f,o,w,p,n,o,c,r,v,p
e,c,s,g,f,f,a,w,b,p,e,c,f,f,o,w,p,n,o,e,r,s,g
e,x,f,w,f,n,a,w,b,g,e,?,f,f,n,n,p,n,b,p,w,s,g
p,b,y,e,f,f,f,c,n,b,t,b,k,k,n,n,p,w,b,e,k,a,d
e,b,s,w,f,n,f,w,b,p,e,c,k,k,w,y,p,w,t,n,y,n,g
p,f,g,y,t,n,d,c,n,h,t,e,s,y,w,p,p,w,o,e,w,s,p
p,b,s,c,t,f,a,c,b,o,e,b,s,f,e,w,p,n,b,c,u,v,p
p,f,y,c,f,m,f,c,n,u,e,u,y,k,p,p,p,o,o,f,w,n,w
e,k,s,g,f,f,n,w,b,p,e,c,s,s,o,o,u,y,t,z,w,s,p
e,f,s,w,f,n,n,w,n,h,t,e,s,s,w,e,p,w,t,s,u,n,g
p,f,f,u,t,y,a,c,b,b,e,b,f,f,w,e,p,n,b,e,u,a,d
p,s,s,b,t,c,f,c,n,r,t,r,s,y,w,c,p,w,o,f,w,y,d
e,x,f,y,t,s,a,w,b,g,e,?,f,k,y,y,p,w,t,e,w,y,g
e,k,f,w,f,n,f,c,n,g,t,?,k,k,w,w,u,w,b,p,h,a,m
p,f,s,e,f,m,n,d,n,b,t,?,k,s,p,p,p,w,t,e,o,v,u
e,k,f,w,t,l,f,c,b,w,e,b,f,s,b,b,p,w,o,p,n,v,u
p,k,f,y,f,a,a,c,n,b,e,e,f,s,n,p,p,n,o,e,k,s,d
p,x,s,b,t,y,d,d,b,y,t,?,s,k,p,p,p,o,t,e,w,v,p
e,k,s,u,f,f,f,w,b,w,e,z,s,s,o,o,u,w,o,n,r,c,w
e,c,f,n,t,n,a,w,b,n,e,c,s,f,o,o,p,o,o,p,n,c,d
p,k,y,r,t,l,d,w,b,b,t,z,y,y,b,b,p,o,o,f,n,v,l
p,f,g,e,t,y,d,c,b,b,t,?,y,y,g,g,p,o,o,f,w,v,p
p,b,s,w,f,y,d,c,n,k,e,b,y,s,w,g,p,w,b,f,h,a,m
p,s,s,e,f,s,f,c,b,r,e,r,k,k,w,y,p,w,t,f,w,v,m
p,k,s,u,f,f,n,w,n,w,t,z,s,k,o,w,u,y,o,e,w,v,m
e,s,f,y,t,s,a,w,b,r,e,?,f,f,y,w,p,w,t,c,w,y,l
e,k,s,n,f,n,a,d,b,r,e,?,y,s,o,y,p,n,o,p,y,y,l
p,k,y,c,t,p,d,c,b,w,e,c,y,y,c,w,p,o,o,n,w,v,u
e,x,f,u,f,p,d,w,b,w,e,z,y,s,w,w,u,w,o,s,w,v,g
e,f,f,n,t,n,a,c,b,n,e,e,s,s,g,o,p,n,b,p,h,s,l
e,c,s,e,f,n,a,c,n,y,t,c,s,s,o,o,p,y,o,p,w,v,w
p,k,s,e,f,n,n,c,n,e,t,?,s,s,w,e,p,y,o,s,w,v,p
e,c,f,y,f,l,f,w,b,n,t,?,k,k,b,b,u,w,t,n,w,c,g
e,s,y,g,f,n,f,w,n,r,t,r,k,s,c,c,p,w,t,n,w,y,g
e,x,s,n,f,s,f,c,n,o,e,u,k,k,o,o,u,w,t,p,y,n,p
p,b,g,n,f,y,f,c,n,k,t,?,y,k,n,p,p,o,o,l,k,a,p
p,b,g,n,t,s,d,c,n,k,e,b,y,s,g,g,p,o,b,e,h,v,l
p,x,y,n,f,s,d,c,b,u,e,u,y,y,y,w,p,w,o,e,y,v,w
p,k,y,r,f,y,f,c,n,g,t,z,k,k,w,p,u,w,o,n,w,v,p
e,f,f,g,t,a,a,w,b,h,e,?,f,k,w,w,p,n,t,c,w,n,g
p,s,s,e,f,s,f,c,n,b,t,e,f,k,w,n,p,n,b,c,w,s,m
p,f,y,n,t,f,f,c,b,b,e,z,f,s,w,o,p,n,o,e,r,v,w
p,k,y,e,f,s,f,w,n,g,t,?,k,k,p,p,p,w,o,n,n,v,u
e,k,s,g,f,n,f,w,b,w,t,r,k,s,w,w,u,y,t,s,b,y,g
e,s,y,n,f,m,f,d,n,y,e,?,k,k,p,p,u,w,t,p,y,y,l
p,s,f,e,f,m,a,d,n,y,t,?,f,k,w,p,p,w,t,e,w,v,l
p,f,s,y,t,y,d,c,b,b,t,?,k,s,p,g,p,w,b,l,h,s,p
e,s,y,e,f,n,f,c,n,o,t,r,s,s,c,c,u,w,t,p,b,y,l
p,k,f,n,f,y,f,w,n,b,e,c,k,f,w,o,p,n,o,e,w,c,m
p,x,s,r,f,m,n,d,n,u,t,?,k,s,p,p,u,w,t,z,o,v,l
p,k,g,r,t,s,f,c,b,o,e,b,s,y,w,w,p,w,o,e,u,v,l
p,f,s,c,f,m,d,c,n,b,t,?,s,y,p,p,p,w,t,f,w,n,p
p,x,s,e,f,s,n,d,n,b,t,?,s,s,y,y,u,y,o,e,y,n,p
p,c,y,p,f,p,f,w,n,n,t,c,s,k,w,w,u,w,o,e,w,v,d
p,x,s,n,f,s,f,c,n,b,t,?,s,s,o,w,p,y,o,e,w,c,d
p,k,s,e,f,y,f,c,n,b,t,r,s,s,y,w,p,w,o,z,w,y,d
e,x,s,p,t,n,d,c,b,k,e,b,y,s,n,w,p,o,t,p,w,a,d
p,b,s,w,f,y,f,c,n,o,t,b,k,k,w,g,u,w,o,e,w,a,d
p,f,y,g,f,m,a,c,b,w,e,c,k,k,c,n,p,w,b,n,k,c,d
p,b,y,c,f,n,f,c,n,b,t,b,s,s,w,w,u,w,o,p,u,v,u
e,k,s,e,t,a,f,w,b,g,e,?,k,k,w,w,p,o,b,p,k,s,u
p,k,s,g,f,a,f,c,n,b,t,e,k,s,p,n,u,w,o,s,k,s,d
p,f,g,n,f,s,d,d,n,b,t,u,k,k,y,y,p,o,t,l,w,n,p
p,k,s,n,f,c,n,d,n,r,t,r,s,k,c,w,u,y,o,z,w,y,g
p,f,y,y,t,y,d,c,n,b,e,?,s,y,g,w,p,o,o,l,h,v,d
p,f,y,n,f,l,f,w,n,b,t,?,k,s,b,w,p,w,o,e,w,v,d
e,k,f,r,t,n,a,c,b,w,e,z,s,s,o,w,p,w,t,c,r,v,l
p,f,y,p,f,f,d,w,n,b,e,?,y,k,p,o,p,o,o,l,w,v,l
p,k,s,e,f,a,f,c,n,k,t,b,s,s,w,n,u,y,o,e,w,v,l
p,f,s,e,f,y,f,c,n,h,t,?,k,k,n,p,p,w,o,e,k,s,l
p,x,s,e,f,s,f,c,n,b,t,u,s,s,y,p,u,y,o,z,w,n,l
p,x,y,n,f,l,f,c,n,b,t,z,k,s,b,b,u,w,o,p,n,v,p
e,f,f,n,t,n,a,c,b,y,e,e,s,f,o,g,p,n,o,e,h,s,l
p,x,y,w,f,s,f,c,n,b,t,u,k,k,y,p,p,w,o,p,y,v,l
p,x,y,e,f,m,d,d,b,b,e,?,s,k,p,w,p,w,o,e,w,v,p
p,x,s,e,f,f,f,w,n,b,t,?,s,s,b,b,u,y,o,z,w,v,w
p,x,f,e,f,s,a,c,n,y,t,r,f,f,p,p,p,n,o,c,w,v,g
p,k,s,n,t,f,a,c,b,k,t,?,s,s,n,n,u,w,o,e,k,v,l
p,c,y,e,f,p,f,c,n,n,t,c,k,s,w,p,u,w,o,e,w,v,l
e,b,f,g,t,f,f,w,b,w,e,z,k,s,o,w,p,w,t,c,r,v,w
p,b,s,e,f,s,f,c,n,k,t,b,s,s,p,e,u,w,b,z,w,v,l
p,k,y,r,f,y,f,c,n,b,t,?,k,k,g,w,u,w,b,e,h,a,w
e,x,f,g,f,c,f,d,b,g,e,?,s,s,c,w,p,n,t,p,b,n,g
e,c,g,n,f,f,d,w,b,n,e,c,s,y,o,o,p,o,o,p,n,v,l
p,k,y,n,f,f,n,w,n,w,t,z,s,y,o,o,p,y,o,s,w,c,d
p,k,f,e,t,a,f,c,n,k,e,?,f,f,n,n,p,n,b,e,k,a,p
p,c,s,n,f,f,a,w,n,b,e,?,f,f,o,w,p,w,o,e,w,c,l
p,b,y,n,t,f,f,c,n,o,t,b,y,k,e,e,p,o,b,f,u,a,m
p,k,g,e,t,y,d,w,b,g,t,?,y,y,w,o,p,w,o,l,r,v,l
p,c,y,g,t,f,f,w,n,b,e,?,s,f,w,o,p,n,o,c,r,c,p
p,k,y,n,f,a,f,c,n,b,t,e,s,k,n,p,p,w,o,e,w,s,m
e,f,f,g,f,n,d,c,b,h,e,e,y,k,w,w,p,w,t,p,w,s,g
p,k,f,e,t,f,f,w,b,n,e,c,f,k,w,p,p,n,o,c,w,v,g
p,x,y,c,f,a,a,c,b,y,e,e,y,y,c,n,p,w,n,n,k,s,p
p,k,y,e,f,m,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,p
p,s,y,p,t,c,f,d,n,r,e,?,f,f,c,w,p,n,t,c,b,y,l
e,b,s,w,t,l,d,w,b,p,e,?,y,k,b,b,p,o,t,p,w,c,g
p,k,g,n,f,m,d,c,n,b,e,r,k,y,p,w,p,w,t,e,o,y,d
p,x,g,c,f,a,f,c,b,o,e,?,s,y,n,p,p,o,b,f,k,a,d
p,c,g,n,t,f,f,w,n,p,e,c,k,s,p,w,p,o,o,l,n,c,d
p,f,s,e,f,y,d,c,n,b,t,e,k,k,g,g,p,o,o,e,w,s,m
p,s,s,e,f,f,n,c,n,y,t,r,s,k,p,w,p,y,o,e,w,v,d
p,k,y,r,f,s,f,c,n,b,t,u,k,s,y,p,u,w,o,n,y,n,d
e,x,f,w,f,c,f,d,b,w,t,?,k,k,c,w,u,w,t,p,w,n,g
p,k,y,n,f,l,a,c,n,w,t,c,k,k,c,b,u,w,o,n,w,c,w
p,f,y,g,f,n,f,c,b,b,e,?,k,s,p,w,p,n,o,e,w,s,d
p,k,y,r,f,f,f,w,n,b,t,?,k,k,b,b,p,w,o,n,w,v,m
p,b,s,n,f,f,n,c,n,o,t,?,s,s,w,g,p,w,b,s,w,a,u
p,x,s,e,f,l,f,w,b,b,e,?,k,f,b,w,p,w,o,e,n,v,p
e,x,y,g,t,n,f,c,n,w,t,r,s,k,w,y,u,w,t,n,y,y,p
p,k,s,n,f,y,f,c,n,b,t,?,k,s,o,w,p,w,o,p,r,v,d
p,k,y,e,f,y,f,c,n,o,t,?,k,k,g,g,u,w,b,e,w,v,p
e,c,s,g,f,f,n,w,b,w,e,e,y,k,w,g,p,w,b,f,w,n,w
p,x,s,r,f,m,f,d,n,u,t,?,k,s,p,p,u,w,t,n,o,v,d
p,b,y,n,f,y,f,c,n,b,t,?,k,k,g,g,u,w,o,e,h,v,d
p,x,g,e,t,s,d,c,b,e,t,?,y,s,g,w,p,w,b,e,h,v,w
e,k,y,w,f,p,f,w,b,g,e,z,k,k,w,w,p,w,t,n,w,v,g
p,f,y,n,f,f,f,w,n,b,t,z,s,s,o,p,p,w,o,e,r,v,p
p,f,g,b,t,s,d,c,b,h,t,?,y,k,w,e,p,w,b,e,u,v,l
p,x,s,c,t,y,d,d,b,u,e,?,k,y,c,c,p,o,t,f,w,n,p
p,s,y,p,f,f,f,d,n,b,t,?,s,k,y,p,u,y,o,z,w,v,d
e,f,g,n,f,l,a,c,b,n,e,c,y,s,o,o,p,n,o,p,y,c,m
p,b,s,n,f,y,f,c,n,b,t,?,s,s,g,g,p,w,b,s,w,v,m
p,k,y,e,t,p,d,c,n,n,e,?,y,s,w,w,p,w,o,e,w,c,d
p,b,s,c,t,y,a,c,b,b,t,b,s,k,w,g,p,w,b,c,w,v,d
p,k,s,e,f,f,f,c,n,h,t,e,s,k,p,w,p,y,o,z,u,s,l
e,x,y,c,f,c,f,d,n,u,t,?,s,s,c,c,u,o,t,p,b,v,l
e,k,g,y,t,n,d,c,b,p,e,e,y,k,w,w,p,o,b,p,u,s,p
e,k,f,r,f,l,a,w,b,n,e,?,f,f,o,b,p,o,o,p,n,v,l
e,c,g,y,t,p,f,c,b,p,e,e,k,k,g,w,p,o,t,p,w,s,u
p,k,g,u,t,f,d,c,b,b,e,z,y,y,o,p,p,o,o,f,w,v,d
p,f,y,y,f,y,a,c,n,h,t,?,f,k,w,g,p,w,b,e,h,v,u
p,b,y,n,f,s,f,c,n,k,t,?,k,k,g,g,u,w,b,p,h,v,m
p,k,s,w,t,m,d,c,b,b,e,?,k,s,p,p,p,w,t,e,w,n,p
e,b,y,w,f,s,f,d,b,p,e,r,k,k,y,w,p,w,t,p,y,n,l
p,f,s,n,f,y,f,c,n,e,t,?,s,s,p,g,u,y,b,s,w,v,d
e,b,g,g,t,n,d,c,b,o,e,b,y,k,e,w,p,w,b,l,w,a,u
p,s,s,e,t,f,f,c,b,b,e,?,y,s,w,w,p,w,t,e,w,y,g
p,x,s,y,f,s,f,d,n,b,t,r,s,k,w,y,p,y,t,s,w,v,m
p,f,g,u,t,y,f,c,b,w,e,c,k,y,g,c,p,o,b,n,h,c,u
p,f,y,w,f,s,f,d,n,b,t,?,s,s,p,p,u,w,t,p,w,n,d
p,x,g,e,t,s,d,d,n,u,t,?,s,s,c,c,p,w,t,e,b,n,m
p,s,s,p,f,c,f,c,n,y,t,r,k,k,c,c,p,w,t,e,w,n,d
p,b,y,w,f,f,f,c,n,k,t,b,k,s,e,e,u,w,o,s,w,v,p
p,f,s,e,t,a,f,c,b,k,e,b,k,k,w,n,p,o,b,e,w,a,p
p,f,y,g,f,n,f,c,n,b,t,e,k,k,w,e,u,w,o,p,u,s,d
e,k,g,g,t,y,d,w,b,e,e,e,y,y,w,g,p,w,b,p,h,s,g
p,s,s,e,f,m,f,c,n,y,t,r,k,k,p,p,p,w,t,e,w,v,d
p,k,y,n,f,y,f,c,n,b,t,u,k,k,p,p,u,w,t,n,o,v,m
p,k,f,e,t,s,f,d,b,b,t,?,k,f,w,y,p,n,t,c,y,n,g
p,x,f,n,t,s,a,c,b,u,e,u,f,f,w,y,p,n,o,e,w,n,p
e,b,s,g,f,y,f,c,b,g,e,b,s,k,w,g,p,w,t,c,h,n,d
p,x,s,p,f,s,n,d,n,r,t,?,s,s,w,c,u,y,t,s,w,y,m
p,x,s,n,t,c,a,d,b,b,e,?,f,f,w,y,p,n,t,c,w,v,d
p,s,s,p,f,s,f,d,n,r,t,r,s,s,p,y,u,y,t,s,w,y,w
e,c,s,g,f,l,n,w,b,n,t,?,s,s,b,b,u,y,o,z,n,c,p
p,x,s,n,f,c,f,d,n,y,e,r,k,f,c,c,p,n,o,c,b,v,p
